timestamp_ms,emg_raw,lead_off
2532,60,0
2533,59,0
2534,59,0
2535,58,0
2536,57,0
2537,53,0
2538,51,0
2539,53,0
2540,56,0
2540,57,0
2541,56,0
2542,56,0
2543,58,0
2544,60,0
2545,62,0
2546,62,0
2547,68,0
2548,63,0
2549,60,0
2550,58,0
2550,60,0
2551,60,0
2552,60,0
2553,59,0
2554,59,0
2555,58,0
2556,57,0
2557,51,0
2558,52,0
2559,54,0
2560,56,0
2561,58,0
2561,58,0
2562,57,0
2563,59,0
2564,61,0
2565,61,0
2567,65,0
2568,65,0
2569,62,0
2570,60,0
2571,59,0
2572,59,0
2572,60,0
2573,59,0
2574,59,0
2575,59,0
2576,58,0
2577,51,0
2578,52,0
2579,54,0
2580,56,0
2581,56,0
2582,57,0
2583,59,0
2583,62,0
2584,61,0
2585,62,0
2586,63,0
2587,66,0
2588,63,0
2589,60,0
2590,61,0
2591,60,0
2592,60,0
2593,59,0
2593,60,0
2594,58,0
2595,58,0
2596,56,0
2597,54,0
2598,57,0
2599,59,0
2600,59,0
2601,62,0
2602,61,0
2603,59,0
2604,55,0
2604,50,0
2605,47,0
2606,57,0
2607,60,0
2609,63,0
2610,63,0
2611,64,0
2612,64,0
2613,65,0
2614,65,0
2615,58,0
2615,140,0
2616,293,0
2617,346,0
2618,240,0
2619,134,0
2620,96,0
2621,82,0
2622,74,0
2623,70,0
2624,71,0
2625,70,0
2626,69,0
2627,74,0
2628,70,0
2629,67,0
2630,66,0
2631,64,0
2631,60,0
2632,55,0
2633,52,0
2634,50,0
2635,50,0
2636,50,0
2637,46,0
2638,48,0
2639,51,0
2640,53,0
2641,54,0
2641,56,0
2642,58,0
2643,60,0
2644,63,0
2645,63,0
2646,66,0
2647,64,0
2648,62,0
2649,60,0
2650,62,0
2652,62,0
2653,60,0
2653,61,0
2654,60,0
2655,59,0
2656,59,0
2657,51,0
2658,53,0
2659,55,0
2660,57,0
2661,58,0
2662,58,0
2663,58,0
2663,60,0
2664,61,0
2665,63,0
2666,64,0
2667,67,0
2668,64,0
2669,62,0
2670,60,0
2671,60,0
2672,59,0
2673,61,0
2674,61,0
2674,60,0
2675,59,0
2676,55,0
2677,52,0
2678,54,0
2679,54,0
2680,57,0
2681,58,0
2682,60,0
2683,61,0
2684,61,0
2684,63,0
2685,62,0
2686,67,0
